,company,jcid,jkid,job_age,job_desc,job_loc,job_no,job_title,query_date,query_time
1844,NRG Energy,ba62ec521e3e5609,70661439ff62f5bb,30+ days ago,"Proficiency with Microsoft Office and SQL. NRG is the leading integrated power company in the U.S., built on the strength of our diverse competitive electric...","Houston, TX",7,Strategy and Analytics Manager,2018-11-03,13:40:12
1845,NRG Energy,ba62ec521e3e5609,22eeeae93417fa07,30+ days ago,"Experience with statistical programming languages such as R or Python. NRG is the leading integrated power company in the U.S., built on the strength of our...","Houston, TX",8,NEW PRODUCT STRUCTURING ANALYST,2018-11-03,13:40:12
1846,NRG Energy,ba62ec521e3e5609,3e8625c83b6bb8eb,30+ days ago,"SQL knowledge a plus. NRG is the leading integrated power company in the U.S., built on the strength of our diverse competitive electric generation portfolio...","Princeton, NJ",9,Gas Analyst,2018-11-03,13:40:12
1847,NRG Energy,ba62ec521e3e5609,c5885d73e70b3073,30+ days ago,"SQL. NRG is the leading integrated power company in the U.S., built on the strength of our diverse competitive electric generation portfolio and leading retail...","Princeton, NJ",10,Workforce Management Analyst,2018-11-03,13:40:12
1848,Emory Healthcare,9fbdeec5453e2e9b,dafc63905363fb3e,1 day ago,"Advanced proficiency in coding (e.g R, VBA, Python, SQL); The Data Analyst will collaborate with multidisciplinary teams to develop analytic strategies to...","Atlanta, GA 30322",1,Data Analyst III,2018-11-03,13:40:13
1849,Sempra,abadf480f074f0a4,0606805823793518,8 days ago,"Experience in performance optimization (X++ application code, troubleshooting AX components, AXPerf, LCS Environment monitoring, SQL performance optimization)....","San Diego, CA 92101",1,Business Solutions Developer - EC,2018-11-03,13:40:14
1850,Sempra,abadf480f074f0a4,0606805823793518,8 days ago,"Experience in performance optimization (X++ application code, troubleshooting AX components, AXPerf, LCS Environment monitoring, SQL performance optimization)....","San Diego, CA 92101",1,Business Solutions Developer - EC,2018-11-03,13:40:15
1851,Entergy,4ba02d8aeaa3e74a,dac9eed1c41430cb,4 days ago,Working knowledge with scripting languages such as Perl or Python. Brief Position Description....,"The Woodlands, TX",1,"Mgr, IT - End Point Security",2018-11-03,13:40:17
1852,Entergy,4ba02d8aeaa3e74a,5e3f9eb26f2e278f,4 days ago,Working knowledge with scripting languages such as Perl or Python. Brief Position Description....,"The Woodlands, TX",2,"Mgr, IT - Threat and Vulnerability Management",2018-11-03,13:40:17
1853,Entergy,4ba02d8aeaa3e74a,0aacb61d2f4c4f60,4 days ago,Working knowledge with scripting languages such as Perl or Python. Brief Position Description....,"The Woodlands, TX",3,"Mgr, IT - OT Infrastructure",2018-11-03,13:40:17
1854,Entergy,4ba02d8aeaa3e74a,4340966a7ef9cb36,4 days ago,Working knowledge with scripting languages such as Perl or Python. Brief Position Description....,"The Woodlands, TX",4,"Mgr, IT - Info Security & Advanced Monitoring",2018-11-03,13:40:17
1855,Entergy,4ba02d8aeaa3e74a,0bafdbb2e8df79ba,9 days ago,"Prefer candidates with programming /coding certificates in traditional analytical software such as SAS, R, Python, SPSS, Matlab, Java etc....","New Orleans, LA",5,"Data Scientist, Sr",2018-11-03,13:40:17
1856,Entergy,4ba02d8aeaa3e74a,d1a491790fd1a202,28 days ago,"Required) Some experience in statistical programming languages (R, Python, SAS, Matlab, etc.). This position is for an intern - must be enrolled in an...","New Orleans, LA",6,"Student, Intern - Data Science",2018-11-03,13:40:17
1857,AutoZone-US,2518c2ce01b16d4a,8eb8c57fff347674,1 day ago,"Experience with PeopleSoft, Rocket Shuttle (or any SQL product), Microsoft Word & Microsoft Excel. Analyze data in order to design and develop components within...","Memphis, TN",1,Financial Systems Analyst,2018-11-03,13:40:22
1858,AutoZone-US,2518c2ce01b16d4a,1784b1305f2b531d,2 days ago,"Knowledge on Java, SQL, Unix and scripting languages. To deliver desired, sustainable business outcomes and assure the integrity and continuity of our systems....","Memphis, TN",2,Systems Engineer - Quality Assurance,2018-11-03,13:40:22
1859,AutoZone-US,2518c2ce01b16d4a,e539c677b4793d0a,2 days ago,"Python, Java, Go and/or NodeJS. The ideal candidate will have strong technical background with Linux, Azure, GCP, Windows, and VSphere as well as development...","Memphis, TN",3,Sr. Systems Engineer – Reliability Engineering,2018-11-03,13:40:22
1860,AutoZone-US,2518c2ce01b16d4a,14fbad1febf6b322,3 days ago,Advanced Excel skills with SAS and SQL preferred. Responsible the preparation and/or review of company-wide processes related to the valuation and accuracy of...,"Memphis, TN",4,Senior Financial Analyst (Inventory),2018-11-03,13:40:22
1861,AutoZone-US,2518c2ce01b16d4a,4d69d92cbb8bf5a9,3 days ago,"Experience with infrastructure automation through scripting using (for example) Python, Shell, Ansible, Puppet, CFEngine, or others....","Memphis, TN",5,Systems Engineer – Linux + VMWare,2018-11-03,13:40:22
1862,AutoZone-US,2518c2ce01b16d4a,9fe23127d2204e55,4 days ago,"Experience and knowledge of database systems such as Oracle, Postgres, UDB/DB2, SQL Server, MongoDB, and Cassandra....","Memphis, TN",6,Architect - Data Modeling ( Commercial ),2018-11-03,13:40:22
1863,AutoZone-US,2518c2ce01b16d4a,73d7b82090aa7950,23 days ago,"Technical skills required include Java development (version 1.8 preferred, spring framework preferred), RESTful services, JavaScript (React preferred), SQL,...","Memphis, TN",7,Sr. Systems Engineer,2018-11-03,13:40:22
1864,AutoZone-US,2518c2ce01b16d4a,2282a86785dc9400,25 days ago,"Experience with Microsoft SQL Server and PostgreSQL is also preferred. Excellent performance tuning skills (AWR, tracing, explain plans, SQL and Instance tuning...","Memphis, TN",8,Systems Engineer ( Oracle DBA ),2018-11-03,13:40:22
1865,AutoZone-US,2518c2ce01b16d4a,7807ded9c2feb4b6,30+ days ago,"Advanced excel required, experience with Access or SQL is considered a plus. The Senior Financial Analyst is part of the Merchandise Accounting organization....","Memphis, TN",9,Sr. Financial Analyst ( Special Projects & Process Improveme...,2018-11-03,13:40:22
1866,AutoZone-US,2518c2ce01b16d4a,5276392cde55adf9,30+ days ago,"UNIX, Linux, Windows, Cobol, Java, MS SQL, C, C++, Informix, Greenplum, Hadoop, ATG, QT4, Oracle, PostgreSQL, DB2/SQL, JCL, CSP, CICS, TCP/IP, Networking and...","Memphis, TN",10,"Director, Information Technology ( Commercial )",2018-11-03,13:40:22
1867,MGM Resorts International,ffe2a8d347177024,a6eaf7df4662e877,2 days ago,"Experience creating models using technical modeling tools, such as SAS, Python and/or R. Become one of the stars behind the show and become part of the world’s...","Las Vegas, NV",1,Manager – Revenue Optimization (Corporate),2018-11-03,13:40:24
1868,MGM Resorts International,ffe2a8d347177024,6dceb25f3538ba89,3 days ago,"Location: Las Vegas, Nevada Become one of the stars behind the show and become part of the world’s most powerful entertainment brands. Our Company has one...","Las Vegas, NV",2,Senior Information Security Analyst – Cyber Security (Corpor...,2018-11-03,13:40:24
1869,MGM Resorts International,ffe2a8d347177024,6b41a0de99abab0b,6 days ago,"DB2, SQL Server, or Oracle). Become one of the stars behind the show and become part of the world’s most powerful entertainment brands....","Las Vegas, NV",3,Lead Application Support Engineer (Corporate),2018-11-03,13:40:24
1870,MGM Resorts International,ffe2a8d347177024,4249d3b0f8190705,6 days ago,"Windows Server, Exchange, SQL, SharePoint. Technical knowledge of the Hyper-V, vSphere, Citrix, SQL, Terminal Services, Exchange Server 2003 – 2016, Windows...","Las Vegas, NV",4,Lead Systems Engineer - Cloud (Corporate),2018-11-03,13:40:24
1871,MGM Resorts International,ffe2a8d347177024,27927b333609fec0,7 days ago,The individual will work with other members of the Information Management team to ensure the data integration end-to-end implementation meet business...,"Las Vegas, NV",5,Senior Data Developer (Corporate),2018-11-03,13:40:24
1872,MGM Resorts International,ffe2a8d347177024,3ac22fc6de25e2f1,9 days ago,"Location: Las Vegas, Nevada Become one of the stars behind the show and become part of the world’s most powerful entertainment brands. Our Company has one...","Las Vegas, NV",6,Senior Application Support Engineer (Corporate),2018-11-03,13:40:24
1873,MGM Resorts International,ffe2a8d347177024,f84d082765676bb8,10 days ago,"Working knowledge of Cognos, SharePoint, SQL and Advanced Excel macros. Las Vegas, Nevada....","Las Vegas, NV",7,Financial Planning Manager II (MGM Grand),2018-11-03,13:40:24
1874,MGM Resorts International,ffe2a8d347177024,b83337d9296de0a5,9 days ago,"Location: Oxon Hill, Maryland The Senior Analyst, Regional Marketing Analytics collaborates with the team to analyze the performance of marketing efforts...","Las Vegas, NV",8,Senior Analyst - Regional Marketing Analytics (Corporate - M...,2018-11-03,13:40:24
1875,MGM Resorts International,ffe2a8d347177024,90fa22fc385abfe6,11 days ago,SAS or SQL knowledge. Become one of the stars behind the show and become part of the world’s most powerful entertainment brands....,"Las Vegas, NV",9,Director Revenue Management (Corporate),2018-11-03,13:40:24
1876,Office Depot OfficeMax,b72507c17ea390bc,bceb2e7d7f54cf03,Today,"C+, C#, Java, Python, Shell, JSON. Specific primary experience with AWS CLI, Python, and Azure CLI/PowerShell (Mandatory - Console-only experience not...","Boca Raton, FL 33496",1,Lead Systems Engineer - Cloud Systems,2018-11-03,13:40:25
1877,Office Depot OfficeMax,b72507c17ea390bc,5a015b8350bd534a,7 days ago,"Responsibilities: Provide high level financial support by evaluating financial results of operational decisions and initiatives and providing insight,...","Boca Raton, FL 33496",2,SQL Business Analytics Manager,2018-11-03,13:40:25
1878,Office Depot OfficeMax,b72507c17ea390bc,80d24fe8bb27b010,30+ days ago,"Responsibilities: Conduct financial and operation analysis. Build financial forecasting, analyst and performance measure tools and models. Evaluate...","Boca Raton, FL 33496",3,Sr. SQL Financial Analyst,2018-11-03,13:40:25
1879,Office Depot OfficeMax,b72507c17ea390bc,bbbd5af4838ffb16,30+ days ago,"Experience working with Databases like Oracle, SQL Server, Teradata, Snowflake. We are seeking a Sr....","Boca Raton, FL 33496",4,"Engineer, Sr. DevOps",2018-11-03,13:40:25
1880,Office Depot OfficeMax,b72507c17ea390bc,a141967e33100c74,30+ days ago,"Experience with User spaces, MQ, SQL. The role requires gathering requirements, analysis, design, coding, testing and documentation of various business...","Boca Raton, FL 33496",5,"Software Engineer, Sr.- IT",2018-11-03,13:40:25
1881,Office Depot OfficeMax,b72507c17ea390bc,43726f91764279a3,30+ days ago,"Knowledge of Microsoft SQL 2008/2012, and Windows Server 2008 R2/2012 Enterprise and Standard editions. ServiceNow Developer with a minimum of 5 years of hands...","Boca Raton, FL 33496",6,Sr. ServiceNow Developer,2018-11-03,13:40:25
1882,Office Depot OfficeMax,b72507c17ea390bc,17be0f818d4c0073,30+ days ago,"OMust be highly proficient with ANSI SQL. Minimum 3-5 years Data Warehouse, SQL, Linux/Unix, Leadership, Agile, Scrum Master, Jira....","Boca Raton, FL 33496",7,Marketing Manager,2018-11-03,13:40:25
1883,Office Depot OfficeMax,b72507c17ea390bc,59da750a9aa935a8,30+ days ago,"Understanding of Database Management (Oracle, SQL, MySQL) SQL and Data Validation are essential. Expert level experience in one or more scripting languages like...","Boca Raton, FL 33496",8,Software Test Automation Manager,2018-11-03,13:40:25
1884,Office Depot OfficeMax,b72507c17ea390bc,a694f822d2f4c359,30+ days ago,"Teradata , Snowflake, Tableau, Cognos, Excel, Statistical analysis using Python , R. Practical experience with Business analysis, Data extraction in SQL and...","Boca Raton, FL 33496",9,"Marketing Manager, Analytics",2018-11-03,13:40:25
1885,Office Depot OfficeMax,b72507c17ea390bc,1fbc686cdaad7931,30+ days ago,"Proficient in SQL. The Senior Manager, Marketing Campaign Operations will support Campaign Operations by managing all types of campaigns including, but not...","Boca Raton, FL 33496",10,Sr. Marketing Campaign Operations Manager,2018-11-03,13:40:25
1886,University of Utah,6328b27691d3fdc3,28318688d81ea14a,3 days ago,"Experience creating SQL scripts to select, insert, and update data from/to a java app. Primary duties will be in the area of ArcGIS enterprise web development...","Salt Lake City, UT",1,Programmer/Analyst,2018-11-03,13:40:26
1887,University of Utah,6328b27691d3fdc3,8e355c87ce060795,5 days ago,"Java, Angular, Hibernate, MS SQL Server, Oracle, preferred. Huntsman Cancer Institute (HCI) at the University of Utah is seeking a Director of Research...","Salt Lake City, UT",2,Director IT,2018-11-03,13:40:26
1888,University of Utah,6328b27691d3fdc3,8597de43ff53eb20,8 days ago,"High proficiency with SQL. Designs, documents, codes, tests, and debugs programs using PL/SQL, SQL, HTML, JavaScript, and other necessary languages and tools....","Salt Lake City, UT",3,Database Report Writer,2018-11-03,13:40:26
1889,University of Utah,6328b27691d3fdc3,08aee6f8c93fc9de,8 days ago,"Strong understanding of relational databases and SQL. Reviews, analyzes, and evaluates university advancement (alumni relations and fundraising) community needs...","Salt Lake City, UT",4,Business Systems Analyst,2018-11-03,13:40:26
1890,University of Utah,6328b27691d3fdc3,9a26a0cd7066760a,8 days ago,Experience in data preparation and manipulation using Python or R. Health Sciences Strategy is a dynamic work environment in which employees contribute to an...,"Salt Lake City, UT",5,Web Software Developer Sr,2018-11-03,13:40:26
1891,University of Utah,6328b27691d3fdc3,92e46b9b9908909a,21 days ago,"Experience working with SharePoint, SQL Server, and Microsoft’s Business Intelligence Stack (SSIS, SSRS, SSAS)....","Salt Lake City, UT",6,Data Warehouse Analyst Sr,2018-11-03,13:40:26
1892,Baxter,5ac7168011c9ac6e,b1ecf558aab13455,4 days ago,"VmWare Virtual Environment, Storage Area Network, Microsoft Products, Networking (Active Directory, LAN, DNS, DHCP, FTP, others), Microsoft Windows Operating...","Municipio de Jayuya, PR",1,System Analyst,2018-11-03,13:40:28
1893,Baxter,5ac7168011c9ac6e,fd4df0f79f39b65c,14 days ago,"SQL Server Stored Procedures. Define, design, develop and configure C# .NET / SQL Server web solutions. Troubleshoot issues, recommend appropriate solutions,...","Vernon Hills, IL 60061",2,Mid Level .NET Developer,2018-11-03,13:40:28
1894,Norfolk Southern Corp,2fc6cbacc7119b63,9389fcb5a54dc91a,3 days ago,"Experience with Reporting Services, and tools like SQL Management Studio, SSRS, SSIS. 3+ years of experience with RDBMS systems via ODBC/SQL especially SQL...","Atlanta, GA 30309 (Midtown area)",1,Full Stack C# .NET Technical Developer,2018-11-03,13:40:29
1895,Norfolk Southern Corp,2fc6cbacc7119b63,674d6305337081a7,4 days ago,Working knowledge of Python scripts or Model Builder. Spring 2019 - Geographical Information Systems....,"Roanoke, VA 24012",2,Spring 2019 Geographical Information Systems Internship,2018-11-03,13:40:29
1896,Norfolk Southern Corp,2fc6cbacc7119b63,e9f359402647a3fb,23 days ago,"C, C++, J2EE, Ajax, JavaScript, XML, VB.NET, C#.NET, Java, DB2, Oracle, MS SQL Server, SSIS , or SSRS. Posting Start Date:....","Atlanta, GA 30309 (Midtown area)",3,Associate Developer,2018-11-03,13:40:29
1897,Norfolk Southern Corp,2fc6cbacc7119b63,2c0fe31fb19a9917,28 days ago,"Proficiency in R, Python, Spark, TensorFlow, Keras, OpenCV, Hive, etc. preferred. You will have the opportunity of working with Norfolk Southern’s big data...","Atlanta, GA 30309 (Midtown area)",4,Data Scientist/Machine Learning Trainee,2018-11-03,13:40:29
1898,Norfolk Southern Corp,2fc6cbacc7119b63,b45ab12df749c8c2,30+ days ago,"DB2, Oracle, MS SQL Server). Norfolk Southern Corporation, a Fortune 500 company, seeks an energetic problem solver with proficiency in the area of application...","Atlanta, GA 30309 (Midtown area)",5,Java/J2EE Application Developer,2018-11-03,13:40:29
1899,Norfolk Southern Corp,2fc6cbacc7119b63,a463e437aba3df54,30+ days ago,"Proficiency in R, Python, Spark, TensorFlow, Keras, OpenCV, Hive, etc. preferred. You will have the opportunity of working with Norfolk Southern’s big data...","Atlanta, GA 30309 (Midtown area)",6,Summer 2019 Data Science Internship,2018-11-03,13:40:29
1900,Norfolk Southern Corp,2fc6cbacc7119b63,1f71380a5f7e7b64,30+ days ago,"Proficiency in R, Python, Spark, TensorFlow, Keras, OpenCV, Hive, etc. preferred. You will have the opportunity of working with Norfolk Southern’s big data...","Atlanta, GA 30309 (Midtown area)",7,Spring 2019 Data Science Internship,2018-11-03,13:40:29
1901,Norfolk Southern Corp,2fc6cbacc7119b63,51f101da0e7e393d,30+ days ago,"Experience with Python. 5+ years’ experience with SQL. Experience with relational databases including DB2, SQL Server and Oracle....","Atlanta, GA 30309 (Midtown area)",8,Software Engineer / Java Programmer,2018-11-03,13:40:29
1902,Norfolk Southern Corp,2fc6cbacc7119b63,4cd2737143102ab2,30+ days ago,"JCL, DDL, DML, SQL, SMP/E, TSO, QMF, TMON, REXX, SMF. Norfolk Southern is seeking a DB2 z/OS Systems Programmer/DBA responsible for maintaining, upgrading,...","Atlanta, GA 30309 (Midtown area)",9,Senior Technology Engineer - DB2 z/OS Systems Programmer/DBA,2018-11-03,13:40:29
1903,Norfolk Southern Corp,2fc6cbacc7119b63,e8114c494508bee2,30+ days ago,"Familiarity or strong desire to learn about relational database concepts, SQL, and variety of query and report tools. Summer 2019 - Intermodal Systems....","Norfolk, VA 23510",10,Summer 2019 Intermodal Systems Internship,2018-11-03,13:40:29
1904,Grainger,68bc43ebf2f50281,4153c9c1ade5d373,Today,"Proficient with Microsoft Excel, Microsoft Access, SPSS, SQL, or Teradata; Grainger is a broad line, business-to-business distributor of maintenance, repair and...","Lake Forest, IL 60045",1,Pricing Analytcs Internship,2018-11-03,13:40:34
1905,Grainger,68bc43ebf2f50281,9d7e2fbfe69e51e3,Today,"Knowledge of SQL preferred or using SPSS, Oracle, and other query tools on large databases. In the past six years, Zoro has grown from a group of six people...","Buffalo Grove, IL",2,"eCommerce Channel Manager - Marketplaces, Zoro Tools",2018-11-03,13:40:34
1906,Grainger,68bc43ebf2f50281,6ab63d3c09f1d17f,Today,"Classroom experience or Familiarity with SQL, Excel, R, or other analytical tools. Zoro’s an aggressive, hyper-growth e-commerce company that sells industrial...","Buffalo Grove, IL",3,Pricing Internship,2018-11-03,13:40:34
1907,Grainger,68bc43ebf2f50281,9a0ffa64f9e68322,Today,"Excellent knowledge of SQL, R, and Python for performing data transformation and analysis. Design and implement ETL processes....","Buffalo Grove, IL",4,"Data Engineer, Zoro Tools",2018-11-03,13:40:34
1908,Grainger,68bc43ebf2f50281,7441beb901a7a137,Today,Experience with SQL scripts and joins including correlated and non-correlated sub-queries from multiple tables and different databases....,"Lake Forest, IL",5,Sr. Marketing Business Applications Analyst,2018-11-03,13:40:34
1909,Grainger,68bc43ebf2f50281,8c66abb79ebf0f0f,2 days ago,"SQL experience is preferred. Zoro’s an aggressive, hyper-growth e-commerce company that sells industrial supplies to business customers throughout the US &...","Buffalo Grove, IL",6,Product Information Management Internship,2018-11-03,13:40:34
1910,Grainger,68bc43ebf2f50281,0d42c67760ab3ca1,2 days ago,"Working knowledge of SPSS, Qualtrics, and SQL required, and willingness to learn other tools as needed. In the past seven years, Zoro has grown from a group of...","Buffalo Grove, IL",7,"Mgr, Customer Insight & Market Research, Zoro",2018-11-03,13:40:34
1911,Grainger,68bc43ebf2f50281,5951e0fb0edab4ad,3 days ago,"SQL experience is preferred. Zoro’s an aggressive, hyper-growth ecommerce company that sells industrial supplies to business customers throughout the US....","Buffalo Grove, IL",8,Supply Chain Internship,2018-11-03,13:40:34
1912,Grainger,68bc43ebf2f50281,dc57d361d74088a1,3 days ago,"Experience with Python or JavaScript preferred. Zoro’s an aggressive, hyper-growth e-commerce company that sells industrial supplies to business customers...","Buffalo Grove, IL",9,QA Internship,2018-11-03,13:40:34
1913,Grainger,68bc43ebf2f50281,1060ed1f04daa2e3,3 days ago,"SQL experience is preferred. Zoro’s an aggressive, hyper-growth ecommerce company that sells industrial supplies to business customers throughout the US....","Buffalo Grove, IL",10,Product Management Internship,2018-11-03,13:40:34
1914,HSN,4d0a8bac617558a0,e70444e74da0a778,3 days ago,"As part of the Web Development team for HSN.com this Software Engineer plays an active role in the life cycle stages of planning, requirement definition...","Saint Petersburg, FL",1,Application Developer - Web Development Digital Marketing,2018-11-03,13:40:35
1915,HSN,4d0a8bac617558a0,b9ea06317547aa81,14 days ago,"He or she will interface with development, business and functional teams across departments and document, design, develop, test, deploy and support the...","Saint Petersburg, FL",2,.NET C# Developer,2018-11-03,13:40:35
1916,HSN,4d0a8bac617558a0,e4c2cbe5242bbf87,30+ days ago,"Adds technical input during the planning, analysis and design phases of a complex Datastage/Informatica (ETL) project or sophisticated Business Objects...","Saint Petersburg, FL",3,Sr Application Developer - ETL and Cloud Technologies / Ente...,2018-11-03,13:40:35
1917,HSN,4d0a8bac617558a0,9e588dcf9bebd80c,30+ days ago,"This Senior Software Engineer: evaluates and gains an understanding of business requirements, and translates them into business solutions; provides technical...","Saint Petersburg, FL",4,Sr Application Developer - Business Objects,2018-11-03,13:40:35
1918,HSN,4d0a8bac617558a0,015714be31805bb1,30+ days ago,"The Senior Software Quality Analyst is also responsible for maintaining and executing test automation assets, communicating execution results, and opening...","Saint Petersburg, FL",5,Sr Software Quality Engineer,2018-11-03,13:40:35
1919,HSN,4d0a8bac617558a0,23663f7c22162152,30+ days ago,"As part of the Software Engineering team for order management, call center systems, and telecom this Software Engineer plays an active role in the design...","Saint Petersburg, FL",6,Application Developer - Java Development / Telecom,2018-11-03,13:40:35
1920,HSN,4d0a8bac617558a0,ce705d7b12aff0ad,30+ days ago,"Plays an active role in the life cycle stages of planning, requirement definition, design, development, testing and support.","Saint Petersburg, FL",7,Application Developer – ETL (Datastage/Informatica) and Nete...,2018-11-03,13:40:35
1921,HSN,4d0a8bac617558a0,50d64874f7c44a5e,30+ days ago,"This position is for an advanced Software Engineer / Web Developer who plays an active role in the lifecycle stages of planning, requirement definition...","Saint Petersburg, FL",8,"Application Developer – .Net C#, MVC, Web API",2018-11-03,13:40:35
1922,Ticketmaster,31696df7c99497fd,1ace02c56f09d34f,3 days ago,"Job Summary: Who we are. We’re fans who help fans everywhere get in to the live events they love. A proud division of Live Nation Entertainment, Ticketmaster...","Scottsdale, AZ 85257 (South Scottsdale area)",1,CI/CD Engineer,2018-11-03,13:40:37
1923,Ticketmaster,31696df7c99497fd,0989a9df09c83007,9 days ago,"Job Summary: Who we are. We’re fans who help fans everywhere get in to the live events they love. A proud division of Live Nation Entertainment, Ticketmaster...","Rolling Meadows, IL 60008",2,"Manager, Technical Support",2018-11-03,13:40:37
1924,Ticketmaster,31696df7c99497fd,bcd5462edaa1a5ef,9 days ago,"3+ database development using MS SQL Server and T-SQL, and/or Oracle and PL/SQL. Successfully develop complex solutions associated with a state-of-the-art BI...","Pharr, TX 78577",3,Senior Engineer I - Software,2018-11-03,13:40:37
1925,Ticketmaster,31696df7c99497fd,76f7932f4b96657e,11 days ago,"Programming in 1+ object-oriented languages like Java, JavaScript, Python, etc. Mastery of the tools of the trade, including a variety of modern programming...","Hollywood, CA 90028",4,"Lead Development Engineer (Hollywood, SF or Remote)",2018-11-03,13:40:37
1926,Ticketmaster,31696df7c99497fd,2417694addf8f011,9 days ago,"Java, C/C++, Python. Proficient in SQL and RDBMS's. Who we are....","Hollywood, CA 90028",5,Data Scientist II,2018-11-03,13:40:37
1927,Ticketmaster,31696df7c99497fd,38aed07f552fa9a6,11 days ago,"Job Summary: Who we are. We’re fans who help fans everywhere get in to the live events they love. A proud division of Live Nation Entertainment, Ticketmaster...","Hollywood, CA 90028",6,Cloud Infrastructure Architect / Principal Engineer,2018-11-03,13:40:37
1928,Ticketmaster,31696df7c99497fd,af7cf328428535e0,15 days ago,"Job Summary: Who we are. We’re fans who help fans everywhere get in to the live events they love. A proud division of Live Nation Entertainment, Ticketmaster...","Hollywood, CA 90028",7,"Supervisor, Chargeback",2018-11-03,13:40:37
1929,Ticketmaster,31696df7c99497fd,3a4cd95c0afab53b,18 days ago,"Job Summary: Who are we? Ticketmaster, a proud division of Live Nation Entertainment, is the world's leading live event high tech ticketing company selling...","Chantilly, VA 20151",8,Software Engineer,2018-11-03,13:40:37
1930,Ticketmaster,31696df7c99497fd,77e7e45903c83e9d,21 days ago,"Experience with Ajax, CSS, JavaScript, SQL, HTML5, XML and other web programming languages a strong plus. Who we are....","Hollywood, CA 90028",9,SEO Technical Analyst,2018-11-03,13:40:37
1931,Ticketmaster,31696df7c99497fd,32c2eb974a8478c0,21 days ago,"Understanding of relational database concepts, SQL and procedural SQL (in Teradata a plus). Java, Python to program, manipulate and analyze data....","Hollywood, CA 90028",10,Lead Data Engineer - Marketing Technology,2018-11-03,13:40:37
1932,Xerox Corporation,6aeb3c8f24a14425,9d30588ebdbcf68e,4 days ago,"SQL report writing (required). Create, modify and investigate SQL reports. The work in this position will focus on SQL report and dashboard creation, creating...",New Jersey,1,"Project Management Information System Administrator, Real Es...",2018-11-03,13:40:38
1933,Xerox Corporation,6aeb3c8f24a14425,cc3ccfcd83d9b875,18 days ago,"Proficiency installing and configuring software in Windows Server 2016 and SQL Server (2016, 2014) environment. Technical Support Specialist....","Lewisville, TX 75057",2,"Professional II, Post-Sales Technical Support",2018-11-03,13:40:38
1934,Leidos,ab57fed0d6e81125,ff9504c316d06039,Just posted,"All software is developed in a Linux environment, and written primarily in C++, and Python, utilizing various software packages (boost, NumPy, and MPI)....","Bethesda, MD",1,Software Developer,2018-11-03,13:40:39
1935,Leidos,ab57fed0d6e81125,2df27b37405ce80f,Just posted,"All software is developed in a Linux environment, and written in Java, and Python. Leidos is seeking Scientific Computing Software Developers to support a...","Bethesda, MD",2,Senior Software Developer,2018-11-03,13:40:39
1936,Leidos,ab57fed0d6e81125,8a1c84ff54ea3493,Today,"Minimum six (6) years of experience programming in Assembly, C, C++, Java, Perl, and Python; The Leidos Defense and Intelligence Group has a career opportunity...","Reston, VA",3,Cyber Analyst/Programmer II,2018-11-03,13:40:39
1937,Leidos,ab57fed0d6e81125,b0bb18c4fb221bce,Today,"Minimum five (5) years of experience in C, C++, Perl, Python, or other scripting language, including threads;...","Reston, VA",4,Systems Test Engineer II,2018-11-03,13:40:39
1938,Leidos,ab57fed0d6e81125,36a05c8a2ef0fde1,Today,"Job Description: The Government Health and Safety Solutions Group is seeking a PostgreSQL Database Administrator in Baltimore, MD. PostgreSQL Expert in...","Windsor Mill, MD",5,PostgreSQL Database Administrator,2018-11-03,13:40:39
1939,Leidos,ab57fed0d6e81125,c8073a7f0d561aeb,Today,"Familiarity with at least one Relational Database Management System (Oracle, MySQL, PostgreSQL, SQL Server, etc.)....","Morgantown, WV 26501",6,Software Engineering Tech,2018-11-03,13:40:39
1940,Leidos,ab57fed0d6e81125,d80f7323366fa172,Today,"Required 3+ year experience scripting (perl, KSH, CSH, python). The Government Health and Safety Solutions Group is seeking a Mid-tier RedHat System...","Bethesda, MD",7,Mid-tier RedHat System Administrator,2018-11-03,13:40:39
1941,Leidos,ab57fed0d6e81125,811f59ceb5981141,Today,"Familiarity / experience with SQL Server databases, Model View Controller (MVC) , Entity Framework, C#, JQuery, CSS, and Razor View....","Fairfax, VA",8,Software Development/Scrum Master,2018-11-03,13:40:39
1942,Leidos,ab57fed0d6e81125,e2fa522601a4b770,Today,"Job Description: Duties and Responsibilites: -This position will support the integration, test and deployment of secure Wireless and Mobile technologies into...","Washington, DC",9,"Software Engineer - Embedded (Washington, DC)",2018-11-03,13:40:39
1943,Leidos,ab57fed0d6e81125,f75abae6e2fcd7f6,Today,"Experience with tools such as Linux, MATLAB, Mathmatica, Python, and languages such as Java, C++ etc....","Arlington, VA",10,Junior Signal Processing Engineer,2018-11-03,13:40:39
1944,Corning,31bebfb78bc1f0f1,ff055b8df1c04fc4,Today,Working knowledge of programming in Python. Corning is one of the world’s leading innovators in materials science....,"Corning, NY 14830",1,Machine Learning Modeling Engineer,2018-11-03,13:40:40
1945,Corning,31bebfb78bc1f0f1,2a3b286efc3ef00b,2 days ago,"Working knowledge of Matlab, Python and Linux environment is a plus. Corning is one of the world’s leading innovators in materials science....","Painted Post, NY 14870",2,Forming Modeling Development Leader,2018-11-03,13:40:40
